"Clave"	"Nombre.x"	"X1994.Consultas.por.médico"	"X1994.Consultas.por.unidad.médica"	"X1994.Médicos.por.unidad.médica"	"X1995.Consultas.por.médico"	"X1995.Consultas.por.unidad.médica"	"X1995.Médicos.por.unidad.médica"	"X1996.Consultas.por.médico"	"X1996.Consultas.por.unidad.médica"	"X1996.Médicos.por.unidad.médica"	"X1997.Consultas.por.médico"	"X1997.Consultas.por.unidad.médica"	"X1997.Médicos.por.unidad.médica"	"X1998.Consultas.por.médico"	"X1998.Consultas.por.unidad.médica"	"X1998.Médicos.por.unidad.médica"	"X1999.Consultas.por.médico"	"X1999..Consultas.por.unidad.médica"	"X1999.Médicos.por.unidad.médica"	"X2000.Consultas.por.médico"	"X2000.Consultas.por.unidad.médica"	"X2000.Médicos.por.unidad.médica"	"X2001.Consultas.por.médico"	"X2001.Consultas.por.unidad.médica"	"X2001.Médicos.por.unidad.médica"	"X2002.Consultas.por.médico"	"X2002.Consultas.por.unidad.médica"	"X2002.Médicos.por.unidad.médica"	"X2003.Consultas.por.médico"	"X2003.Consultas.por.unidad.médica"	"X2003.Médicos.por.unidad.médica"	"X2004.Consultas.por.médico"	"X2004.Consultas.por.unidad.médica"	"X2004.Médicos.por.unidad.médica"	"X2005.Consultas.por.médico"	"X2005.Consultas.por.unidad.médica"	"X2005.Médicos.por.unidad.médica"	"X2006.Consultas.por.médico"	"X2006.Consultas.por.unidad.médica"	"X2006.Médicos.por.unidad.médica"	"X2007.Consultas.por.médico"	"X2007.Consultas.por.unidad.médica"	"X2007.Médicos.por.unidad.médica"	"X2008.Consultas.por.médico"	"X2008.Consultas.por.unidad.médica"	"X2008.Médicos.por.unidad.médica"	"X2009.Consultas.por.médico"	"X2009.Consultas.por.unidad.médica"	"X2009.Médicos.por.unidad.médica"	"X2010.Consultas.por.médico"	"X2010.Consultas.por.unidad.médica"	"X2010.Médicos.por.unidad.médica"
"47"	5015	"Juárez"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1422.5	1422.5	1
"48"	5016	"Lamadrid"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0
"49"	5017	"Matamoros"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3136.3	25438.7	8.1
"50"	5018	"Monclova"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1904.4	24598.9	12.9
"51"	5019	"Morelos"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3252.3	13009	4
"52"	5020	"Múzquiz"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2329.9	22522.3	9.7
"53"	5021	"Nadadores"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2435.6	12178	5
"54"	5022	"Nava"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5103.3	71446	14
"55"	5023	"Ocampo"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2193.8	1462.5	0.7
"56"	5024	"Parras"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1772	14619.1	8.3
"57"	5025	"Piedras Negras"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1791.7	23154	12.9
"58"	5026	"Progreso"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	636.4	5728	9
"59"	5027	"Ramos Arizpe"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2712.5	20343.5	7.5
"60"	5028	"Sabinas"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2400.1	16800.8	7
"61"	5029	"Sacramento"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0
"62"	5030	"Saltillo"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1384.9	25688.1	18.5
"63"	5031	"San Buenaventura"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2508	21736.3	8.7
"64"	5032	"San Juan de Sabinas"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1340.5	45577.3	34
"65"	5033	"San Pedro"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2504.2	17529.4	7
"66"	5034	"Sierra Mojada"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1990.3	3980.6	2
"67"	5035	"Torreón"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1043.7	28990.8	27.8
"68"	5036	"Viesca"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3893.8	5562.6	1.4
"69"	5037	"Villa Unión"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2463.3	7390	3
"70"	5038	"Zaragoza"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2588.5	9706.8	3.8
"71"	6001	"Armería"	2787.8	4561.9	1.6	2949.9	4670.7	1.6	3384.7	5538.5	1.6	3131.3	5693.3	1.8	2597.7	4795.8	1.8	2305.5	4149.9	1.8	2387.4	4297.3	1.8	2264.7	4076.4	1.8	2583	5165.9	2	3157.6	5262.7	1.7	2903.6	5807.2	2	2613.5	5786.9	2.2	2280.7	5212.9	2.3	2521.8	6124.4	2.4	2702.7	6177.5	2.3	3130.8	7706.5	2.5	3353	7737.7	2.3
"72"	6002	"Colima"	1496.8	21015.3	14	1509.3	22828.1	15.1	1613.6	20515.4	12.7	1478.5	19424.8	13.1	1463	21340	14.6	1443.9	19514.7	13.5	1427.2	21177.9	14.8	1255.5	19641.9	15.6	1379.5	25494.7	18.5	1661.4	31012.9	18.7	1226.6	25209	20.6	1179.2	26592.4	22.6	1101.5	25789.2	23.4	1045.4	24786.6	23.7	912.6	21642.2	23.7	1286.4	30382.7	23.6	1165.3	29578.6	25.4
"73"	6003	"Comala"	1273.2	1909.9	1.5	1804.5	2606.4	1.4	1701.4	2268.6	1.3	1894.2	2525.6	1.3	1920.7	2987.8	1.6	1570.6	2284.5	1.5	1544	2316	1.5	1508.1	2513.5	1.7	1446.9	3038.4	2.1	1405.8	3195	2.3	1506.8	3013.5	2	1729.6	3170.9	1.8	1237	2811.3	2.3	1352	2703.9	2	1173	2094.6	1.8	1086.4	1862.4	1.7	1510.3	2114.4	1.4
"74"	6004	"Coquimatlán"	1401.1	2602	1.9	1724.1	3448.1	2	2233.8	3191.1	1.4	1478.1	2217.1	1.5	1573.2	2556.5	1.6	2054.1	2738.8	1.3	1769.2	2874.9	1.6	1829.1	2845.3	1.6	2156.5	3115	1.4	1861	3349.8	1.8	2088.6	4177.2	2	2197.3	4394.6	2	1684.1	3536.7	2.1	1614.2	3522	2.2	1525.9	2464.8	1.6	1570.7	2692.6	1.7	1488.8	2552.2	1.7
"75"	6005	"Cuauhtémoc"	2781.9	5310.9	1.9	2775.9	6056.5	2.2	2233	5480.9	2.5	2192.1	5297.6	2.4	1943.8	5345.5	2.8	1989.4	4973.5	2.5	2576.3	5152.6	2	2919.8	5061.1	1.7	3114.8	6229.7	2	2581.3	5758.3	2.2	2121.9	5456.4	2.6	2446.3	5055.7	2.1	1665.1	4876.5	2.9	1766.4	4828.1	2.7	2074.1	4880.2	2.4	2560.9	6326.9	2.5	2634.7	6509.2	2.5
"76"	6006	"Ixtlahuacán"	1108.4	4433.4	4	1091.4	4147.4	3.8	925.8	5091.8	5.5	841.7	4840	5.8	995.7	4381	4.4	931.1	3325.4	3.6	954.8	3273.7	3.4	880.3	3143.9	3.6	1002.7	3294.7	3.3	973.5	3476.7	3.6	1026	3371.1	3.3	1078.4	3543.4	3.3	933.4	3200.1	3.4	670.4	2394.3	3.6	702	2369.4	3.4	811.9	2066.7	2.5	908.8	2313.2	2.5
"77"	6007	"Manzanillo"	1728.6	11683.2	6.8	1671.9	11991.7	7.2	1657	13256.3	8	1541.3	12638.8	8.2	1634.1	12577.3	7.7	1663.3	12260.6	7.4	1605.8	12433.6	7.7	1566.8	10675.9	6.8	1671.4	11781.5	7	1847.9	14386.9	7.8	1625.7	11269.2	6.9	1475.2	12438.7	8.4	1414.5	11787.1	8.3	1383.3	12080.7	8.7	1370.7	11525.3	8.4	1741.2	14591	8.4	1640.3	14692.9	9
"78"	6008	"Minatitlán"	2299	2955.9	1.3	1609.7	2817	1.8	2289.2	3052.2	1.3	2293	3439.5	1.5	1962	3924	2	1770.4	3540.9	2	1618.5	2751.5	1.7	1828.3	2493.2	1.4	1542.1	2912.8	1.9	1965.9	2948.9	1.5	1870.8	3367.4	1.8	1773	3546	2	1406.9	3095.2	2.2	1522.5	3349.6	2.2	1493.3	2453.2	1.6	1899.3	3255.9	1.7	1731.1	2967.6	1.7
"79"	6009	"Tecomán"	1729.4	10664.4	6.2	1711.4	11349.2	6.6	1771.6	11748.3	6.6	1726.1	11537.3	6.7	1703.4	11412.4	6.7	1660.5	10251.8	6.2	1595.1	10036.1	6.3	1629.1	9579.1	5.9	1795.5	11475.9	6.4	1817.8	14147.1	7.8	1930.2	11983.5	6.2	1687	13073.9	7.8	1585.8	12355.8	7.8	1345.2	11084.8	8.2	1496	10771.3	7.2	1886	13080.1	6.9	2042.9	12321.3	6
"80"	6010	"Villa de Álvarez"	2032.7	6388.6	3.1	1921.6	6588.3	3.4	1993.9	6551.3	3.3	1961.4	6444.6	3.3	2212.5	6361	2.9	1581.9	4745.6	3	2072.3	5295.8	2.6	2014.8	5372.9	2.7	2293.2	6115.2	2.7	1939.7	6013	3.1	2640.9	7130.5	2.7	2017.4	6657.3	3.3	1294.9	6356.6	4.9	2014.9	10440.6	5.2	1919.6	9918	5.2	2290.7	11835.2	5.2	2355.4	11777	5
"81"	7001	"Acacoyagua"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	71.2	NA	NA	NA	NA	4	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	0.6	2093	3139.5	1.5	NA	NA	1.5	NA	NA	2	2488.5	4977	2
"82"	7002	"Acala"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2155.2	6896.6	3.2	NA	NA	4.3	NA	NA	4.3	NA	NA	NA	NA	NA	NA	NA	NA	2.2	NA	NA	2.4	NA	NA	8.8	NA	NA	8.8	NA	NA	8.8	1219.1	10484.4	8.6
"83"	7003	"Acapetahua"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1341.6	3641.4	2.7	NA	NA	2.7	NA	NA	2.7	NA	NA	NA	NA	NA	NA	NA	NA	1.1	NA	NA	1.1	NA	NA	2.7	NA	NA	2.4	NA	NA	2.8	2106.8	5266.9	2.5
"84"	7004	"Altamirano"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	164.3	2135.3	13	NA	NA	12.3	NA	NA	12.3	NA	NA	NA	NA	NA	NA	NA	NA	3.9	NA	NA	3.9	NA	NA	8.2	NA	NA	8	NA	NA	9.2	398.9	2459.8	6.2
"85"	7005	"Amatán"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1386.5	1848.7	1.3	NA	NA	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	1.2	NA	NA	1.2	NA	NA	0.8	NA	NA	0.8	NA	NA	1	5837	5837	1
"86"	7006	"Amatenango de la Frontera"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1410.2	3525.5	2.5	NA	NA	3	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	1.1	NA	NA	1.1	NA	NA	5.5	NA	NA	3.8	NA	NA	3	4594.6	9189.3	2
"87"	7007	"Amatenango del Valle"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	647.5	1942.5	3	NA	NA	4	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	1.3	NA	NA	1.3	NA	NA	2	NA	NA	3	NA	NA	4	1102	4408	4
"88"	7008	"Angel Albino Corzo"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1864.4	11186.7	6	NA	NA	4.8	NA	NA	4.8	NA	NA	NA	NA	NA	NA	NA	NA	2.2	NA	NA	2.2	NA	NA	4.8	NA	NA	5.2	NA	NA	7	1573.7	8655.5	5.5
"89"	7009	"Arriaga"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1553.7	9746.1	6.3	NA	NA	5.6	NA	NA	5.6	NA	NA	NA	NA	NA	NA	NA	NA	5.2	NA	NA	5.5	NA	NA	7.1	NA	NA	6.8	NA	NA	7	1370	10503.4	7.7
"90"	7010	"Bejucal de Ocampo"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1090.7	3272	3	NA	NA	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	0.7	NA	NA	2	NA	NA	4	NA	NA	2	1610	3220	2
"91"	7011	"Bella Vista"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1391.2	2550.5	1.8	NA	NA	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.9	NA	NA	0.9	NA	NA	1.9	NA	NA	3.1	NA	NA	1.9	2831	4448.7	1.6
"92"	7012	"Berriozábal"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1652.4	6058.7	3.7	NA	NA	3.7	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	1.8	NA	NA	1.8	NA	NA	3.2	NA	NA	3.2	NA	NA	3.5	1801.3	6754.8	3.8
"93"	7013	"Bochil"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	148.6	5200	35	NA	NA	0.5	NA	NA	0.5	NA	NA	1.2	NA	NA	NA	NA	NA	6.3	NA	NA	6	NA	NA	0.5	NA	NA	0.5	NA	NA	0.6	6806.7	5373.7	0.8
"94"	7014	"El Bosque"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1258.6	3356.3	2.7	NA	NA	3.3	NA	NA	3.3	NA	NA	NA	NA	NA	NA	NA	NA	1.5	NA	NA	1.5	NA	NA	1	NA	NA	1	NA	NA	2	5202.5	7803.8	1.5
"95"	7015	"Cacahoatán"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1895.5	10899	5.8	NA	NA	5	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	1.4	NA	NA	3.3	NA	NA	6.8	NA	NA	6.8	NA	NA	8	2033.9	14237	7
"96"	7016	"Catazajá"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1197.2	6584.5	5.5	NA	NA	4.3	NA	NA	4.3	NA	NA	NA	NA	NA	NA	NA	NA	1.8	NA	NA	1.8	NA	NA	3.5	NA	NA	3.8	NA	NA	4	1432.2	5370.8	3.8
"97"	7017	"Cintalapa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1859.1	8923.5	4.8	NA	NA	3.5	NA	NA	3.2	NA	NA	NA	NA	NA	NA	NA	NA	2.1	NA	NA	2.2	NA	NA	4.3	NA	NA	3.9	NA	NA	4.5	2473.1	10057.3	4.1
"98"	7018	"Coapilla"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1358	2716	2	NA	NA	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	0.7	NA	NA	1	NA	NA	1	NA	NA	1	7569	3784.5	0.5
"99"	7019	"Comitán de Domínguez"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2513.4	5985.9	2.4	NA	NA	2.4	NA	NA	2.4	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	9.4	NA	NA	2.9	NA	NA	2.6	NA	NA	3.8	2705.9	9320.5	3.4
"100"	7020	"La Concordia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1435.8	5128	3.6	NA	NA	3.4	NA	NA	3.4	NA	NA	NA	NA	NA	NA	NA	NA	1.8	NA	NA	1.8	NA	NA	3	NA	NA	2.9	NA	NA	2.8	2482.7	6206.8	2.5
"101"	7021	"Copainalá"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	796.4	4778.7	6	NA	NA	5	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	1.7	NA	NA	2	NA	NA	1.7	NA	NA	4	NA	NA	3.5	2278	7403.5	3.3
"102"	7022	"Chalchihuitán"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2	NA	NA	1	NA	NA	2	NA	NA	4	NA	NA	7	1116.3	3349	3
"103"	7023	"Chamula"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1040.7	3772.6	3.6	NA	NA	2.9	NA	NA	2.9	NA	NA	NA	NA	NA	NA	NA	NA	1.1	NA	NA	1	NA	NA	2.2	NA	NA	2.1	NA	NA	2.7	3058.2	7645.5	2.5
"104"	7024	"Chanal"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1174.2	9394	8	NA	NA	8	NA	NA	8	NA	NA	8	NA	NA	NA	NA	NA	2.7	NA	NA	2	NA	NA	3	NA	NA	2	NA	NA	2.7	3519.6	6159.3	1.8
"105"	7025	"Chapultenango"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.5	NA	NA	0.3	NA	NA	1	NA	NA	3	2585	2585	1
"106"	7026	"Chenalhó"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1142.9	4190.5	3.7	NA	NA	3.2	NA	NA	3.2	NA	NA	NA	NA	NA	NA	NA	NA	1.4	NA	NA	1.4	NA	NA	1.6	NA	NA	1.4	NA	NA	1.1	2900.3	5800.7	2
"107"	7027	"Chiapa de Corzo"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1485.1	9653.2	6.5	NA	NA	6.2	NA	NA	4.5	NA	NA	2.6	NA	NA	NA	NA	NA	1.9	NA	NA	1.8	NA	NA	1.9	NA	NA	3	NA	NA	3.7	1919.4	7250.9	3.8
"108"	7028	"Chiapilla"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	0.5	NA	NA	0.5	NA	NA	0.5	NA	NA	3.5	1106.3	3872	3.5
"109"	7029	"Chicoasén"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1633.2	2722	1.7	NA	NA	1.7	NA	NA	1.7	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1.3	NA	NA	2	NA	NA	2	NA	NA	2	3021.7	4532.5	1.5
"110"	7030	"Chicomuselo"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1166.9	3500.8	3	NA	NA	2.8	NA	NA	2.8	NA	NA	NA	NA	NA	NA	NA	NA	1.3	NA	NA	1.3	NA	NA	4	NA	NA	4.3	NA	NA	4.8	1879.1	8142.8	4.3
"111"	7031	"Chilón"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1478.9	3943.7	2.7	NA	NA	2.5	NA	NA	2.4	NA	NA	NA	NA	NA	NA	NA	NA	1.5	NA	NA	1.4	NA	NA	2.1	NA	NA	2.2	NA	NA	2.6	2964.9	3846.4	1.3
"112"	7032	"Escuintla"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1608.8	6435	4	NA	NA	3.3	NA	NA	3.3	NA	NA	NA	NA	NA	NA	NA	NA	1.7	NA	NA	1.7	NA	NA	3.8	NA	NA	4.5	NA	NA	4.8	3059.6	13768.3	4.5
"113"	7033	"Francisco León"	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2101	2101	1	NA	NA	1.3	NA	NA	1.3	NA	NA	1.3	NA	NA	1.3	NA	NA	1	NA	NA	1	NA	NA	0.2	NA	NA	0.8	NA	NA	1.4	2194.5	1755.6	0.8
"114"	7034	"Frontera Comalapa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1154	6154.7	5.3	NA	NA	4.6	NA	NA	4.6	NA	NA	NA	NA	NA	NA	NA	NA	1.9	NA	NA	1.8	NA	NA	5.1	NA	NA	5.5	NA	NA	6.1	2335.3	13427.8	5.8
"115"	7035	"Frontera Hidalgo"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1696	5088	3	NA	NA	3	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	0.8	NA	NA	3	NA	NA	3	NA	NA	3	1583.4	5542	3.5
"116"	7036	"La Grandeza"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	53.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	0.7	NA	NA	1	NA	NA	2	NA	NA	3	615.7	1847	3
